START_ID,END_ID,TYPE
Zurich_en_b50,DATE_1839_42,MENTIONS
Zurich_en_b50,PERSON_wegmann,MENTIONS
Zurich_en_b50,DATE_today,MENTIONS
Zurich_en_b50,GPE_wolfbach,MENTIONS
Zurich_en_b50,GPE_florhofgasse,MENTIONS
Zurich_en_b50,PERSON_hirschengraben,MENTIONS
Zurich_en_b50,GPE_rechberg,MENTIONS
Zurich_en_b51,GPE_canton,MENTIONS
Zurich_en_b51,ORG_confederation,MENTIONS
Zurich_en_b51,GPE_zurich,MENTIONS
Zurich_en_b51,DATE_1893,MENTIONS
Zurich_en_b51,ORG_badenerstrasse,MENTIONS
Zurich_en_b51,DATE_1821,MENTIONS
Zurich_en_b51,PERSON_hirschengraben,MENTIONS
Zurich_en_b51,DATE_1893,MENTIONS
Zurich_en_b51,PERSON_alexander_koch,MENTIONS
Zurich_en_b51,DATE_almost_every_year,MENTIONS
Zurich_en_b51,DATE_1889_1902,MENTIONS
Zurich_en_b51,PERSON_770_fr,MENTIONS
Zurich_en_b51,PERSON_25_73_fr,MENTIONS
Zurich_en_b52,GPE_bergstrasse,MENTIONS
Zurich_en_b52,ORG_the_dolder_forest_house,MENTIONS
Zurich_en_b52,ORG_dolderpark,MENTIONS
Zurich_en_b52,ORG_kreuzkirche,MENTIONS
Zurich_en_b52,PERSON_römerhof,MENTIONS
Zurich_en_b52,ORG_st_antonius,MENTIONS
Zurich_en_b52,ORG_hottingen,MENTIONS
Zurich_en_b52,ORG_kreuzplatz_bahnhof_stadelhofen,MENTIONS
Zurich_en_b52,ORG_the_high_promenade,MENTIONS
Zurich_en_b52,NORP_french,MENTIONS
Zurich_en_b52,NORP_english,MENTIONS
Zurich_en_b52,ORG_fellner,MENTIONS
Zurich_en_b52,PERSON_helmer,MENTIONS
Zurich_en_b52,GPE_vienna,MENTIONS
Zurich_en_b52,DATE_autumn_1891,MENTIONS
Zurich_en_b52,LOC_untern_zäune,MENTIONS
Zurich_en_b52,DATE_january_1_2,MENTIONS
Zurich_en_b52,DATE_1890,MENTIONS
Zurich_en_b52,ORG_the_corso_theater,MENTIONS
Zurich_en_b52,DATE_1900,MENTIONS
Zurich_en_b52,FAC_tonhalle_square,MENTIONS
Zurich_en_b52,PERSON_quaibrücke,MENTIONS
Zurich_en_b53,PERSON_heimplatz,MENTIONS
Zurich_en_b53,ORG_pfauen_theater,MENTIONS
Zurich_en_b53,PERSON_ignaz_heim,MENTIONS
Zurich_en_b53,DATE_years,MENTIONS
Zurich_en_b53,PERSON_obmann,MENTIONS
Zurich_en_b53,ORG_barefoot,MENTIONS
Zurich_en_b54,DATE_1836,MENTIONS
Zurich_en_b54,WORK_OF_ART_bollwerk_zur_katze,MENTIONS
Zurich_en_b54,GPE_schanzengraben,MENTIONS
Zurich_en_b54,PERSON_alpinum,MENTIONS
Zurich_en_b54,NORP_swiss,MENTIONS
Zurich_en_b54,GPE_zurich,MENTIONS
Zurich_en_b54,ORG_helveticum,MENTIONS
Zurich_en_b54,PERSON_hegetschweiler,MENTIONS
Zurich_en_b54,PERSON_gessner,MENTIONS
Zurich_en_b54,PERSON_heinrich_zollinger,MENTIONS
Zurich_en_b54,PERSON_oswald_heer,MENTIONS
Zurich_en_b54,PERSON_konrad_gessner,MENTIONS
Zurich_en_b54,GPE_selnau,MENTIONS
Zurich_en_b54,PERSON_uetliberg,MENTIONS
Zurich_en_b54,GPE_sihl_valley_railway,MENTIONS
Zurich_en_b55,GPE_zurich,MENTIONS
Zurich_en_b55,ORG_saint_jakob_s,MENTIONS
Zurich_en_b56,PERSON_peter,MENTIONS
Zurich_en_b56,PRODUCT_gemüsebrücke,MENTIONS
Zurich_en_b56,ORG_limmat,MENTIONS
Zurich_en_b56,ORG_zäune_neumarkt_rindermarkt,MENTIONS
Zurich_en_b56,PERSON_windegg,MENTIONS
Zurich_en_b56,PERSON_kerze,MENTIONS
Zurich_en_b56,PERSON_zum_loch,MENTIONS
Zurich_en_b56,PERSON_zum_pflug,MENTIONS
Zurich_en_b56,GPE_königsstuhl,MENTIONS
Zurich_en_b56,GPE_kropf,MENTIONS
Zurich_en_b56,GPE_wellenbaum,MENTIONS
Zurich_en_b56,GPE_einhorn,MENTIONS
Zurich_en_b56,PERSON_zum_steinernen,MENTIONS
Zurich_en_b56,PRODUCT_erggel,MENTIONS
Zurich_en_b56,PERSON_das_gut,MENTIONS
Zurich_en_b56,PERSON_zum_rechberg,MENTIONS
Zurich_en_b56,PERSON_beckenhof,MENTIONS
Zurich_en_b56,PERSON_strohhof,MENTIONS
Zurich_en_b56,GPE_friesenberg,MENTIONS
Zurich_en_b56,GPE_kirchgasse,MENTIONS
Zurich_en_b56,GPE_schipfe,MENTIONS
Zurich_en_b56,PERSON_zäune,MENTIONS
Zurich_en_b56,ORG_augustinergasse,MENTIONS
Zurich_en_b56,ORG_unicorn,MENTIONS
Zurich_en_b56,GPE_rechberg,MENTIONS
Zurich_en_b56,GPE_schmieden,MENTIONS
Zurich_en_b56,GPE_saffran,MENTIONS
Zurich_en_b57,DATE_today,MENTIONS
Zurich_en_b57,ORG_dielsdorf_lägern,MENTIONS
Zurich_en_b57,PRODUCT_solothurn,MENTIONS
Zurich_en_b57,ORG_black_forest,MENTIONS
Zurich_en_b57,ORG_albthal,MENTIONS
Zurich_en_b57,PERSON_ticino,MENTIONS
Zurich_en_b57,GPE_baveno,MENTIONS
Zurich_en_b57,GPE_italy,MENTIONS
Zurich_en_b57,FAC_lake_langensee,MENTIONS
Zurich_en_b57,ORG_gotthard,MENTIONS
Zurich_en_b57,PERSON_savonnières,MENTIONS
Zurich_en_b57,GPE_france,MENTIONS
Zurich_en_b57,GPE_zwingli,MENTIONS
Zurich_en_b57,ORG_wasserkirche,MENTIONS
Zurich_en_b57,DATE_the_12th_and_13th_centuries,MENTIONS
Zurich_en_b57,ORG_stone,MENTIONS
Zurich_en_b57,DATE_1313,MENTIONS
Zurich_en_b57,PERSON_meyer_von_knonau,MENTIONS
Zurich_en_b57,PERSON_der_kanton_zürich,MENTIONS
Zurich_en_b57,DATE_1844,MENTIONS
Zurich_en_b57,PERSON_zwingli,MENTIONS
Zurich_en_b57,GPE_kirchgasse,MENTIONS
Zurich_en_b57,ORG_rüdenplatz,MENTIONS
Zurich_en_b57,PERSON_gottfried_keller,MENTIONS
Zurich_en_b57,ORG_escher_von_der_linth,MENTIONS
Zurich_en_b57,ORG_sihlstrasse,MENTIONS
Zurich_en_b58,PERSON_imfeld,MENTIONS
Zurich_en_b58,GPE_zurichberg,MENTIONS
Zurich_en_b58,PERSON_alb,MENTIONS
Zurich_en_b58,ORG_stadthausplatz_bürkliplatz,MENTIONS
Zurich_en_b58,LOC_enge,MENTIONS
